# Fix print output for fix posit_out
213000 10650000 55.559516579608 1.33021139988092e-06 28.87215024998 5.77546609617823e-07
214000 10700000 55.6270481695701 1.36838203646492e-06 28.9019642623722 6.21250896891467e-07
215000 10750000 55.695745982967 1.38536923408468e-06 28.9337196351973 6.44100124213898e-07
216000 10800000 55.7654012818984 1.3935272519212e-06 28.9656224382704 6.22851034164624e-07
217000 10850000 55.8350213886084 1.38968219508731e-06 28.996060960397 6.06739772693462e-07
218000 10900000 55.9044836671685 1.3874338313114e-06 29.0270329964356 6.34920505839293e-07
219000 10950000 55.973247721871 1.36972419531884e-06 29.0591931750458 6.42067344123983e-07
220000 11000000 56.042308788925 1.38604807529239e-06 29.0910222394529 6.31121921065543e-07
221000 11050000 56.1108150080884 1.35668487642552e-06 29.1223032407974 6.22107026427085e-07
222000 11100000 56.1780447386363 1.32980675174795e-06 29.1530913082645 6.07039840158657e-07
223000 11150000 56.2435411744372 1.28255675343528e-06 29.1831319973323 5.94127144741697e-07
224000 11200000 56.3062110412613 1.23750134950864e-06 29.2121813251929 5.70673772702588e-07
225000 11250000 56.3684560526498 1.25331499092265e-06 29.2405879363873 5.66345197987346e-07
226000 11300000 56.4314704450596 1.27041348770217e-06 29.2685938161366 5.49800139007369e-07
227000 11350000 56.4957960160335 1.30734097022268e-06 29.2959252202941 5.51442211457589e-07
228000 11400000 56.5624178757199 1.34797503384281e-06 29.3238681791814 5.64738636897479e-07
229000 11450000 56.6295393358968 1.33718467823912e-06 29.3525976955595 5.83882005256808e-07
230000 11500000 56.6960803304131 1.32792571756121e-06 29.3818633292144 5.90193489915757e-07
231000 11550000 56.76271637967 1.33888090293154e-06 29.4118369664489 6.09188301686146e-07
232000 11600000 56.8304755685916 1.37082085162684e-06 29.442991326626 6.34707255330675e-07
233000 11650000 56.8988857172927 1.36071371314232e-06 29.4751727890932 6.55683444500699e-07
234000 11700000 56.9668362699455 1.3594824158862e-06 29.5088247597576 6.90520750045746e-07
235000 11750000 57.0341841711976 1.32632831607841e-06 29.5432074641043 6.73866020045573e-07
236000 11800000 57.099561437033 1.30109903173049e-06 29.5760075386661 6.42146537960484e-07
237000 11850000 57.1653801837321 1.32935010740922e-06 29.6081148223991 6.43972382108389e-07
238000 11900000 57.2319669645181 1.33012170559236e-06 29.6405456930009 6.55083953583586e-07
239000 11950000 57.2983760392263 1.3243014801591e-06 29.6734541944264 6.53379181109686e-07
240000 12000000 57.3639334855242 1.29845625190244e-06 29.704955110202 6.07028634884518e-07
241000 12050000 57.4282403871386 1.2811602075884e-06 29.7346754288224 5.82463273745845e-07
242000 12100000 57.4925698513867 1.28468265635116e-06 29.7635679130114 5.80041510862758e-07
243000 12150000 57.5559288280116 1.24855134005994e-06 29.7930372883781 5.99826330737556e-07
244000 12200000 57.6178486298875 1.23334488371029e-06 29.8235135034226 6.21826465257177e-07
245000 12250000 57.6797514647338 1.24392805396591e-06 29.8553528466827 6.45450308323958e-07
246000 12300000 57.7417176820858 1.2302889397174e-06 29.8874479179233 6.35101512120065e-07
247000 12350000 57.8034710806495 1.25291239161953e-06 29.9189997946881 6.29966250104585e-07
248000 12400000 57.8669251436017 1.2761391150107e-06 29.9502253740731 6.17890594724653e-07
249000 12450000 57.9310111738777 1.29064593983638e-06 29.9810925493922 6.20000455192954e-07
250000 12500000 57.9958892193057 1.30775565937534e-06 30.0128482740477 6.55608610917833e-07
251000 12550000 58.0618416478861 1.32530269172346e-06 30.0465134656443 6.86017037056874e-07
252000 12600000 58.1278133700719 1.31009433050461e-06 30.080893128993 6.86383011489139e-07
253000 12650000 58.1926365387868 1.28756873902944e-06 30.1150294977685 6.79952713557617e-07
254000 12700000 58.257542017368 1.31597530194964e-06 30.1490420876199 6.8491670508077e-07
255000 12750000 58.3242263310677 1.34652745703614e-06 30.1836968975345 6.98243000991084e-07
256000 12800000 58.3912363962172 1.33144736371963e-06 30.2181482084471 6.79081049922789e-07
257000 12850000 58.457670507263 1.3209847079953e-06 30.2518212738659 6.69235246888406e-07
258000 12900000 58.5232478525435 1.30825681736205e-06 30.2852024388861 6.67853971217809e-07
259000 12950000 58.5885346096072 1.30067761711241e-06 30.3185718813692 6.66690695598538e-07
260000 13000000 58.6530837217452 1.27678196242619e-06 30.3519316179712 6.67996634329791e-07
261000 13050000 58.7157402410323 1.23588217699646e-06 30.385197519277 6.61395048356853e-07
262000 13100000 58.7775734375424 1.23988911221039e-06 30.4178935411646 6.46535027587489e-07
263000 13150000 58.8394472239038 1.22948087509962e-06 30.4498432763026 6.29835923716613e-07
264000 13200000 58.8996918805915 1.17690136694763e-06 30.4806661802905 6.00282096723167e-07
265000 13250000 58.9577901896918 1.15777965237454e-06 30.5103108941105 5.9214530984544e-07
266000 13300000 59.0163832515382 1.19111313141938e-06 30.5403046545952 6.06777931356869e-07
267000 13350000 59.0769230500031 1.23236108557311e-06 30.570710201417 6.0733369394792e-07
268000 13400000 59.1390015796057 1.23251544276656e-06 30.6010629929937 6.02121075242114e-07
269000 13450000 59.2002636684707 1.23397828322053e-06 30.6309747334672 6.01178929745395e-07
270000 13500000 59.2630664515774 1.27886831908069e-06 30.6614156754905 6.16933781103038e-07
271000 13550000 59.3280682513739 1.32007538705877e-06 30.6924971432733 6.26771032667776e-07
272000 13600000 59.3942037701662 1.32333623370288e-06 30.7240759179388 6.30729467601066e-07
273000 13650000 59.4601869933206 1.31160527439432e-06 30.7552344611375 6.16004080586396e-07
274000 13700000 59.5258424465346 1.31561585141848e-06 30.7864362968516 6.3239151119487e-07
275000 13750000 59.5915146497208 1.31304171265453e-06 30.8181477244001 6.37608439013727e-07
276000 13800000 59.6572159542356 1.31326283116479e-06 30.8502677498057 6.46007349841788e-07
277000 13850000 59.7220439830938 1.27655921024226e-06 30.8822803864496 6.28919771269539e-07
278000 13900000 59.7859619888476 1.28497843206527e-06 30.9135240939967 6.22529060265841e-07
279000 13950000 59.850025588097 1.27067065293935e-06 30.9441517383787 5.96418447888417e-07
280000 14000000 59.9126544849956 1.23796654723507e-06 30.9728409904243 5.56020864294498e-07
281000 14050000 59.9743264250738 1.23085609150094e-06 31.0008936837763 5.77644009360249e-07
282000 14100000 60.0361823056114 1.25217223045659e-06 31.0305174193092 5.96122451048163e-07
283000 14150000 60.0993445653802 1.2629952872257e-06 31.060141406192 5.94387944506356e-07
284000 14200000 60.1615704402748 1.23649554823387e-06 31.0901405633962 6.08497102856129e-07
285000 14250000 60.2240092071575 1.26109389666119e-06 31.1213106350816 6.37372487732727e-07
286000 14300000 60.2874021171002 1.27402947973963e-06 31.1538166768956 6.63872777746566e-07
287000 14350000 60.3508388901527 1.26505505310702e-06 31.1869524740433 6.56166752051059e-07
288000 14400000 60.4140553702735 1.2600211558172e-06 31.2190677488821 6.25597341360932e-07
289000 14450000 60.4771762440391 1.27429529814105e-06 31.2500139705602 6.19488337159916e-07
290000 14500000 60.54230726752 1.32885421661224e-06 31.2816107197441 6.47439692330358e-07
291000 14550000 60.6089688094221 1.33573423804146e-06 31.3144759877589 6.65402338316079e-07
292000 14600000 60.6762782222975 1.36109371466327e-06 31.3481764635194 6.83053851525534e-07
293000 14650000 60.7449757024586 1.37972108809777e-06 31.3828489774026 6.95881961467917e-07
294000 14700000 60.8138465744568 1.37826892166588e-06 31.4174122697676 6.92372848520067e-07
295000 14750000 60.883161472425 1.38969936305451e-06 31.4522157837728 6.97950532482079e-07
296000 14800000 60.952387578004 1.38048447049538e-06 31.4872447975889 7.01790103796455e-07
297000 14850000 61.0203818867352 1.33047458755924e-06 31.5218608910948 6.75773779911473e-07
298000 14900000 61.0857308945493 1.28697082766107e-06 31.5546351669559 6.3512503919339e-07
299000 14950000 61.149492752364 1.27313303483037e-06 31.5858237539505 6.22824527716303e-07
300000 15000000 61.2139170159524 1.30626239216869e-06 31.6174820281576 6.43253580516322e-07
